Date,Open,High,Low,Close,Adj Close,Volume
2015-08-12,28.13249969482422,28.854999542236328,27.407499313354492,28.809999465942383,26.38142204284668,404870000
2015-08-13,29.010000228881836,29.100000381469727,28.635000228881836,28.787500381469727,26.360816955566406,194143200
2015-08-14,28.579999923706055,29.077499389648438,28.502500534057617,28.989999771118164,26.546249389648438,171718000
2015-08-17,29.010000228881836,29.412500381469727,28.875,29.290000915527344,26.820951461791992,163538800
2015-08-18,29.107500076293945,29.360000610351562,29.002500534057617,29.125,26.669862747192383,138242800
2015-08-19,29.024999618530273,29.1299991607666,28.670000076293945,28.752500534057617,26.32876205444336,193146000
2015-08-20,28.520000457763672,28.587499618530273,27.907499313354492,28.162500381469727,25.788503646850586,274006400
2015-08-21,27.607500076293945,27.975000381469727,26.412500381469727,26.440000534057617,24.21120262145996,513102000
2015-08-24,23.717500686645508,27.200000762939453,23.0,25.780000686645508,23.606840133666992,648825200
2015-08-25,27.77750015258789,27.77750015258789,25.875,25.934999465942383,23.74877166748047,414406400
2015-08-26,26.772499084472656,27.47249984741211,26.262500762939453,27.422500610351562,25.110881805419922,387098400
2015-08-27,28.0575008392334,28.309999465942383,27.5049991607666,28.229999542236328,25.850318908691406,338464400
2015-08-28,28.042499542236328,28.327499389648438,27.885000228881836,28.322500228881836,25.935016632080078,212657600
2015-08-31,28.00749969482422,28.63249969482422,28.0,28.190000534057617,25.81368064880371,224917200
2015-09-01,27.537500381469727,27.969999313354492,26.84000015258789,26.93000030517578,24.659896850585938,307383600
2015-09-02,27.5575008392334,28.084999084472656,27.282499313354492,28.084999084472656,25.717533111572266,247555200
2015-09-03,28.122499465942383,28.19499969482422,27.510000228881836,27.592500686645508,25.266550064086914,212935600
2015-09-04,27.24250030517578,27.612499237060547,27.127500534057617,27.3174991607666,25.01473617553711,199985200
2015-09-08,27.9375,28.139999389648438,27.579999923706055,28.077499389648438,25.71066665649414,219374400
2015-09-09,28.440000534057617,28.5049991607666,27.4424991607666,27.537500381469727,25.216190338134766,340043200
2015-09-10,27.5674991607666,28.31999969482422,27.475000381469727,28.142499923706055,25.770191192626953,251571200
2015-09-11,27.947500228881836,28.552499771118164,27.940000534057617,28.552499771118164,26.145627975463867,199662000
2015-09-14,29.145000457763672,29.22249984741211,28.71500015258789,28.827499389648438,26.397443771362305,233453600
2015-09-15,28.982500076293945,29.13249969482422,28.604999542236328,29.06999969482422,26.619503021240234,173364800
2015-09-16,29.0625,29.135000228881836,28.860000610351562,29.102500915527344,26.64926528930664,148694000
2015-09-17,28.915000915527344,29.122499465942383,28.43000030517578,28.479999542236328,26.07923698425293,256450400
2015-09-18,28.052499771118164,28.575000762939453,27.967500686645508,28.362499237060547,25.97164535522461,297141200
2015-09-21,28.417499542236328,28.842500686645508,28.415000915527344,28.802499771118164,26.374555587768555,200888000
2015-09-22,28.344999313354492,28.545000076293945,28.1299991607666,28.350000381469727,25.96019744873047,201384800
2015-09-23,28.407499313354492,28.68000030517578,28.325000762939453,28.579999923706055,26.17081069946289,143026800
2015-09-24,28.3125,28.875,28.092500686645508,28.75,26.326475143432617,200878000
2015-09-25,29.110000610351562,29.172500610351562,28.5049991607666,28.677499771118164,26.260089874267578,224607600
2015-09-28,28.462499618530273,28.642499923706055,28.110000610351562,28.110000610351562,25.740432739257812,208436000
2015-09-29,28.207500457763672,28.377500534057617,26.96500015258789,27.264999389648438,24.966657638549805,293461600
2015-09-30,27.542499542236328,27.885000228881836,27.1825008392334,27.575000762939453,25.250530242919922,265892000
2015-10-01,27.267499923706055,27.405000686645508,26.827499389648438,27.395000457763672,25.0856990814209,255716400
2015-10-02,27.002500534057617,27.752500534057617,26.887500762939453,27.594999313354492,25.268840789794922,232079200
2015-10-05,27.469999313354492,27.842500686645508,27.267499923706055,27.69499969482422,25.36041259765625,208258800
2015-10-06,27.657499313354492,27.934999465942383,27.4424991607666,27.827499389648438,25.48174285888672,192787200
2015-10-07,27.934999465942383,27.9424991607666,27.352500915527344,27.69499969482422,25.36041259765625,187062400
2015-10-08,27.547500610351562,27.547500610351562,27.052499771118164,27.375,25.0673885345459,247918400
2015-10-09,27.5,28.06999969482422,27.372499465942383,28.030000686645508,25.667171478271484,211064400
2015-10-12,28.1825008392334,28.1875,27.860000610351562,27.899999618530273,25.548124313354492,121868800
2015-10-13,27.704999923706055,28.112499237060547,27.670000076293945,27.947500228881836,25.59162712097168,132197200
2015-10-14,27.822500228881836,27.8799991607666,27.389999389648438,27.552499771118164,25.229921340942383,177849600
2015-10-15,27.732500076293945,28.024999618530273,27.622499465942383,27.96500015258789,25.60765266418457,150694000
2015-10-16,27.94499969482422,28.0,27.63249969482422,27.760000228881836,25.419933319091797,156930400
2015-10-19,27.700000762939453,27.9375,27.52750015258789,27.9325008392334,25.57788848876953,119036800
2015-10-20,27.834999084472656,28.542499542236328,27.704999923706055,28.4424991607666,26.044898986816406,195871200
2015-10-21,28.5,28.895000457763672,28.424999237060547,28.440000534057617,26.042606353759766,167180800
2015-10-22,28.582500457763672,28.875,28.524999618530273,28.875,26.44094467163086,166616400
2015-10-23,29.174999237060547,29.8075008392334,29.082500457763672,29.770000457763672,27.260496139526367,237467600
2015-10-26,29.520000457763672,29.532499313354492,28.729999542236328,28.81999969482422,26.390579223632812,265335200
2015-10-27,28.850000381469727,29.135000228881836,28.497499465942383,28.637500762939453,26.223461151123047,279537600
2015-10-28,29.232500076293945,29.825000762939453,29.014999389648438,29.8174991607666,27.303987503051758,342205600
2015-10-29,29.674999237060547,30.172500610351562,29.5674991607666,30.13249969482422,27.592443466186523,204909200
2015-10-30,30.247499465942383,30.30500030517578,29.862499237060547,29.875,27.356645584106445,197461200
2015-11-02,30.200000762939453,30.34000015258789,29.90250015258789,30.295000076293945,27.741241455078125,128813200
2015-11-03,30.197500228881836,30.872499465942383,30.174999237060547,30.642499923706055,28.0594482421875,182076000
2015-11-04,30.782499313354492,30.954999923706055,30.405000686645508,30.5,27.928958892822266,179544400
2015-11-05,30.462499618530273,30.672500610351562,30.045000076293945,30.229999542236328,27.800214767456055,158210800
2015-11-06,30.27750015258789,30.452499389648438,30.155000686645508,30.264999389648438,27.8323974609375,132169200
2015-11-09,30.239999771118164,30.452499389648438,30.012500762939453,30.142499923706055,27.719745635986328,135485600
2015-11-10,29.225000381469727,29.517499923706055,29.014999389648438,29.1924991607666,26.846105575561523,236511600
2015-11-11,29.092500686645508,29.354999542236328,28.802499771118164,29.02750015258789,26.69436264038086,180872000
2015-11-12,29.065000534057617,29.204999923706055,28.912500381469727,28.93000030517578,26.604703903198242,130102400
2015-11-13,28.799999237060547,28.892499923706055,28.0674991607666,28.084999084472656,25.82761573791504,183249600
2015-11-16,27.844999313354492,28.559999465942383,27.75,28.545000076293945,26.250648498535156,152426800
2015-11-17,28.729999542236328,28.762500762939453,28.329999923706055,28.422500610351562,26.13799285888672,110467600
2015-11-18,28.940000534057617,29.372499465942383,28.875,29.322500228881836,26.96565055847168,186698800
2015-11-19,29.40999984741211,29.9375,29.190000534057617,29.69499969482422,27.308212280273438,173183200
2015-11-20,29.799999237060547,29.979999542236328,29.712499618530273,29.825000762939453,27.427762985229492,137148400
2015-11-23,29.8174991607666,29.9325008392334,29.334999084472656,29.4375,27.071413040161133,129930000
2015-11-24,29.332500457763672,29.837499618530273,29.280000686645508,29.719999313354492,27.331205368041992,171212800
2015-11-25,29.802499771118164,29.8075008392334,29.479999542236328,29.50749969482422,27.13578224182129,85553200
2015-11-27,29.572500228881836,29.602500915527344,29.399999618530273,29.452499389648438,27.085201263427734,52185600
2015-11-30,29.497499465942383,29.852500915527344,29.4375,29.575000762939453,27.19785499572754,156721200
2015-12-01,29.6875,29.702499389648438,29.21500015258789,29.334999084472656,26.977148056030273,139409600
2015-12-02,29.334999084472656,29.52750015258789,29.020000457763672,29.06999969482422,26.733444213867188,133546400
2015-12-03,29.137500762939453,29.197500228881836,28.55500030517578,28.799999237060547,26.48514747619629,166278000
2015-12-04,28.822500228881836,29.8125,28.77750015258789,29.75749969482422,27.365686416625977,231108000
2015-12-07,29.7450008392334,29.96500015258789,29.452499389648438,29.56999969482422,27.193256378173828,128336800
2015-12-08,29.3799991607666,29.649999618530273,29.21500015258789,29.5575008392334,27.181766510009766,137238000
2015-12-09,29.40999984741211,29.422500610351562,28.770000457763672,28.905000686645508,26.581710815429688,185445600
2015-12-10,29.010000228881836,29.235000610351562,28.877500534057617,29.042499542236328,26.708160400390625,116850800
2015-12-11,28.797500610351562,28.84749984741211,28.212499618530273,28.295000076293945,26.020740509033203,187544800
2015-12-14,28.045000076293945,28.170000076293945,27.447500228881836,28.1200008392334,25.859806060791016,257274800
2015-12-15,27.985000610351562,28.200000762939453,27.587499618530273,27.622499465942383,25.40229034423828,213292400
2015-12-16,27.767499923706055,27.997499465942383,27.200000762939453,27.834999084472656,25.59770965576172,224954000
2015-12-17,28.0049991607666,28.0625,27.2450008392334,27.2450008392334,25.055139541625977,179091200
2015-12-18,27.227500915527344,27.3799991607666,26.452499389648438,26.50749969482422,24.376920700073242,385813200
2015-12-21,26.81999969482422,26.842500686645508,26.392499923706055,26.832500457763672,24.675792694091797,190362400
2015-12-22,26.850000381469727,26.93000030517578,26.612499237060547,26.8075008392334,24.65280532836914,131157600
2015-12-23,26.8174991607666,27.212499618530273,26.799999237060547,27.15250015258789,24.970067977905273,130629600
2015-12-24,27.25,27.25,26.987499237060547,27.00749969482422,24.83672332763672,54281600
2015-12-28,26.897499084472656,26.922500610351562,26.545000076293945,26.704999923706055,24.55853843688965,106816800
2015-12-29,26.739999771118164,27.357500076293945,26.71500015258789,27.184999465942383,24.99995994567871,123724800
2015-12-30,27.145000457763672,27.174999237060547,26.795000076293945,26.829999923706055,24.673494338989258,100855200
2015-12-31,26.752500534057617,26.75749969482422,26.204999923706055,26.315000534057617,24.19988441467285,163649200
2016-01-04,25.65250015258789,26.342500686645508,25.5,26.337499618530273,24.220579147338867,270597600
2016-01-05,26.4375,26.462499618530273,25.602500915527344,25.677499771118164,23.613622665405273,223164000
2016-01-06,25.139999389648438,25.592500686645508,24.967500686645508,25.174999237060547,23.151512145996094,273829600
2016-01-07,24.670000076293945,25.032499313354492,24.107500076293945,24.112499237060547,22.17441177368164,324377600
2016-01-08,24.637500762939453,24.77750015258789,24.190000534057617,24.239999771118164,22.291669845581055,283192000
2016-01-11,24.74250030517578,24.764999389648438,24.334999084472656,24.63249969482422,22.65262222290039,198957600
2016-01-12,25.137500762939453,25.172500610351562,24.709999084472656,24.989999771118164,22.98138999938965,196616800
2016-01-13,25.079999923706055,25.297500610351562,24.325000762939453,24.34749984741211,22.390525817871094,249758400
2016-01-14,24.489999771118164,25.1200008392334,23.934999465942383,24.8799991607666,22.88022804260254,252680400
2016-01-15,24.049999237060547,24.427499771118164,23.84000015258789,24.282499313354492,22.330753326416016,319335600
2016-01-19,24.602500915527344,24.662500381469727,23.875,24.165000915527344,22.222694396972656,212350800
2016-01-20,23.774999618530273,24.547500610351562,23.354999542236328,24.197500228881836,22.252588272094727,289337600
2016-01-21,24.264999389648438,24.469999313354492,23.735000610351562,24.075000762939453,22.139928817749023,208646000
2016-01-22,24.657499313354492,25.364999771118164,24.592500686645508,25.354999542236328,23.317045211791992,263202000
2016-01-25,25.3799991607666,25.38249969482422,24.802499771118164,24.860000610351562,22.861833572387695,207178000
2016-01-26,24.982500076293945,25.219999313354492,24.517499923706055,24.997499465942383,22.988283157348633,300308000
2016-01-27,24.010000228881836,24.157499313354492,23.334999084472656,23.354999542236328,21.477802276611328,533478800
2016-01-28,23.447500228881836,23.6299991607666,23.09749984741211,23.522499084472656,21.631837844848633,222715200
2016-01-29,23.697500228881836,24.334999084472656,23.587499618530273,24.334999084472656,22.379032135009766,257666000
2016-02-01,24.11750030517578,24.177499771118164,23.850000381469727,24.107500076293945,22.169816970825195,163774000
2016-02-02,23.854999542236328,24.010000228881836,23.56999969482422,23.6200008392334,21.721506118774414,149428800
2016-02-03,23.75,24.209999084472656,23.520000457763672,24.087499618530273,22.151418685913086,183857200
2016-02-04,23.96500015258789,24.332500457763672,23.797500610351562,24.149999618530273,22.329416275024414,185886800
2016-02-05,24.1299991607666,24.229999542236328,23.422500610351562,23.5049991607666,21.733034133911133,185672400
2016-02-08,23.282499313354492,23.924999237060547,23.260000228881836,23.752500534057617,21.961877822875977,216085600
2016-02-09,23.572500228881836,23.985000610351562,23.482500076293945,23.747499465942383,21.95725440979004,177324800
2016-02-10,23.979999542236328,24.087499618530273,23.524999618530273,23.5674991607666,21.79082679748535,169374400
2016-02-11,23.447500228881836,23.68000030517578,23.147499084472656,23.424999237060547,21.659069061279297,200298800
2016-02-12,23.547500610351562,23.625,23.252500534057617,23.497499465942383,21.726104736328125,161405600
2016-02-16,23.7549991607666,24.212499618530273,23.65250015258789,24.15999984741211,22.33865737915039,196231600
2016-02-17,24.167499542236328,24.552499771118164,24.037500381469727,24.530000686645508,22.680770874023438,179452800
2016-02-18,24.709999084472656,24.72249984741211,24.022499084472656,24.065000534057617,22.250816345214844,156084000
2016-02-19,24.0,24.190000534057617,23.950000762939453,24.010000228881836,22.19996452331543,141496800
2016-02-22,24.077499389648438,24.225000381469727,23.979999542236328,24.219999313354492,22.394136428833008,137123200
2016-02-23,24.100000381469727,24.125,23.637500762939453,23.672500610351562,21.887907028198242,127770400
2016-02-24,23.4950008392334,24.094999313354492,23.329999923706055,24.024999618530273,22.213836669921875,145022800
2016-02-25,24.012500762939453,24.190000534057617,23.8125,24.190000534057617,22.36639976501465,110330800
2016-02-26,24.299999237060547,24.5049991607666,24.145000457763672,24.227500915527344,22.40106773376465,115964400
2016-02-29,24.21500015258789,24.5575008392334,24.162500381469727,24.172500610351562,22.3502140045166,140865200
2016-03-01,24.412500381469727,25.1924991607666,24.354999542236328,25.13249969482422,23.23784065246582,201628400
2016-03-02,25.127500534057617,25.22249984741211,24.90999984741211,25.1875,23.288698196411133,132678400
2016-03-03,25.145000457763672,25.427499771118164,25.112499237060547,25.375,23.462064743041992,147822800
2016-03-04,25.592500686645508,25.9375,25.342500686645508,25.752500534057617,23.81110382080078,184220400
2016-03-07,25.59749984741211,25.707500457763672,25.239999771118164,25.467500686645508,23.547592163085938,143315600
2016-03-08,25.19499969482422,25.440000534057617,25.100000381469727,25.25749969482422,23.353422164916992,126247600
2016-03-09,25.327499389648438,25.395000457763672,25.0674991607666,25.280000686645508,23.374223709106445,108806800
2016-03-10,25.352500915527344,25.559999465942383,25.037500381469727,25.292499542236328,23.385786056518555,134054400
2016-03-11,25.559999465942383,25.56999969482422,25.375,25.565000534057617,23.637737274169922,109632800
2016-03-14,25.477500915527344,25.727500915527344,25.44499969482422,25.6299991607666,23.697845458984375,100304400
2016-03-15,25.989999771118164,26.295000076293945,25.962499618530273,26.145000457763672,24.174013137817383,160270800
2016-03-16,26.15250015258789,26.577499389648438,26.147499084472656,26.49250030517578,24.495319366455078,153214000
2016-03-17,26.3799991607666,26.61750030517578,26.239999771118164,26.450000762939453,24.456026077270508,137682800
2016-03-18,26.584999084472656,26.625,26.297500610351562,26.479999542236328,24.4837703704834,176820800
2016-03-21,26.482500076293945,26.912500381469727,26.28499984741211,26.477500915527344,24.481447219848633,142010800
2016-03-22,26.3125,26.822500228881836,26.302499771118164,26.68000030517578,24.668685913085938,129777600
2016-03-23,26.6200008392334,26.767499923706055,26.475000381469727,26.532499313354492,24.53230094909668,102814000
2016-03-24,26.36750030517578,26.5625,26.22249984741211,26.417499542236328,24.425973892211914,104532000
2016-03-28,26.5,26.547500610351562,26.264999389648438,26.297500610351562,24.315021514892578,77645600
2016-03-29,26.22249984741211,26.947500228881836,26.219999313354492,26.920000076293945,24.890594482421875,124760400
2016-03-30,27.162500381469727,27.604999542236328,27.149999618530273,27.389999389648438,25.325159072875977,182404400
2016-03-31,27.43000030517578,27.475000381469727,27.219999313354492,27.247499465942383,25.19339942932129,103553600
2016-04-01,27.19499969482422,27.5,27.049999237060547,27.497499465942383,25.424558639526367,103496000
2016-04-04,27.604999542236328,28.047500610351562,27.5674991607666,27.780000686645508,25.685758590698242,149424800
2016-04-05,27.377500534057617,27.6825008392334,27.354999542236328,27.452499389648438,25.38294792175293,106314800
2016-04-06,27.5575008392334,27.7450008392334,27.299999237060547,27.739999771118164,25.648771286010742,105616400
2016-04-07,27.487499237060547,27.604999542236328,27.030000686645508,27.135000228881836,25.089384078979492,127207600
2016-04-08,27.227500915527344,27.4424991607666,27.042499542236328,27.165000915527344,25.117124557495117,94326800
2016-04-11,27.24250030517578,27.65250015258789,27.207500457763672,27.2549991607666,25.200340270996094,117630000
2016-04-12,27.334999084472656,27.625,27.165000915527344,27.610000610351562,25.528575897216797,108929200
2016-04-13,27.700000762939453,28.084999084472656,27.700000762939453,28.010000228881836,25.89841651916504,133029200
2016-04-14,27.905000686645508,28.09749984741211,27.832500457763672,28.024999618530273,25.91228675842285,101895600
2016-04-15,28.02750015258789,28.075000762939453,27.4325008392334,27.462499618530273,25.392194747924805,187756000
2016-04-18,27.22249984741211,27.237499237060547,26.735000610351562,26.8700008392334,24.8443660736084,243286000
2016-04-19,26.969999313354492,27.0,26.5575008392334,26.727500915527344,24.712604522705078,129539600
2016-04-20,26.65999984741211,27.022499084472656,26.514999389648438,26.782499313354492,24.763456344604492,122444000
2016-04-21,26.732500076293945,26.732500076293945,26.3799991607666,26.49250030517578,24.495319366455078,126210000
2016-04-22,26.252500534057617,26.6200008392334,26.155000686645508,26.420000076293945,24.428287506103516,134732400
2016-04-25,26.25,26.412500381469727,26.127500534057617,26.270000457763672,24.289592742919922,112126400
2016-04-26,25.977500915527344,26.325000762939453,25.977500915527344,26.087499618530273,24.120853424072266,224064800
2016-04-27,24.0,24.677499771118164,23.920000076293945,24.454999923706055,22.611419677734375,458408400
2016-04-28,24.40250015258789,24.469999313354492,23.5625,23.707500457763672,21.920278549194336,328970800
2016-04-29,23.497499465942383,23.68000030517578,23.127500534057617,23.434999465942383,21.668315887451172,274126000
2016-05-02,23.49250030517578,23.520000457763672,23.100000381469727,23.40999984741211,21.64520263671875,192640400
2016-05-03,23.549999237060547,23.934999465942383,23.420000076293945,23.795000076293945,22.00117301940918,227325200
2016-05-04,23.799999237060547,23.975000381469727,23.454999923706055,23.547500610351562,21.7723331451416,164102000
2016-05-05,23.5,23.517499923706055,23.170000076293945,23.309999465942383,21.6839599609375,143562000
2016-05-06,23.342500686645508,23.362499237060547,22.962499618530273,23.18000030517578,21.563030242919922,174799600
2016-05-09,23.25,23.4424991607666,23.147499084472656,23.197500228881836,21.579309463500977,131745600
2016-05-10,23.332500457763672,23.392499923706055,23.02750015258789,23.354999542236328,21.72582244873047,134747200
2016-05-11,23.3700008392334,23.392499923706055,23.114999771118164,23.127500534057617,21.514190673828125,114876400
2016-05-12,23.18000030517578,23.19499969482422,22.36750030517578,22.584999084472656,21.009532928466797,305258800
2016-05-13,22.5,22.917499542236328,22.5,22.6299991607666,21.051389694213867,177571200
2016-05-16,23.09749984741211,23.59749984741211,22.912500381469727,23.469999313354492,21.832799911499023,245039200
2016-05-17,23.637500762939453,23.674999237060547,23.252500534057617,23.372499465942383,21.74209213256836,187667600
2016-05-18,23.540000915527344,23.802499771118164,23.47249984741211,23.639999389648438,21.990942001342773,168249600
2016-05-19,23.65999984741211,23.65999984741211,23.392499923706055,23.549999237060547,21.907222747802734,121768400
2016-05-20,23.65999984741211,23.857500076293945,23.6299991607666,23.80500030517578,22.14443016052246,128104000
2016-05-23,23.967500686645508,24.297500610351562,23.917499542236328,24.107500076293945,22.425825119018555,152074400
2016-05-24,24.30500030517578,24.522499084472656,24.209999084472656,24.475000381469727,22.7676944732666,140560800
2016-05-25,24.667499542236328,24.934999465942383,24.52750015258789,24.905000686645508,23.167699813842773,152675200
2016-05-26,24.920000076293945,25.1825008392334,24.65999984741211,25.102500915527344,23.351421356201172,225324800
2016-05-27,24.860000610351562,25.11750030517578,24.8125,25.087499618530273,23.33747100830078,145364800
2016-05-31,24.899999618530273,25.100000381469727,24.704999923706055,24.96500015258789,23.2235107421875,169228800
2016-06-01,24.7549991607666,24.885000228881836,24.582500457763672,24.614999771118164,22.897930145263672,116693200
2016-06-02,24.399999618530273,24.459999084472656,24.157499313354492,24.43000030517578,22.725831985473633,160766400
2016-06-03,24.447500228881836,24.5674991607666,24.362499237060547,24.479999542236328,22.772342681884766,114019600
2016-06-06,24.497499465942383,25.47249984741211,24.387500762939453,24.657499313354492,22.93745994567871,93170000
2016-06-07,24.8125,24.967500686645508,24.739999771118164,24.75749969482422,23.030487060546875,89638000
2016-06-08,24.7549991607666,24.889999389648438,24.670000076293945,24.735000610351562,23.00955581665039,83392400
2016-06-09,24.625,24.997499465942383,24.614999771118164,24.912500381469727,23.174673080444336,106405600
2016-06-10,24.63249969482422,24.837499618530273,24.6200008392334,24.707500457763672,22.983976364135742,126851600
2016-06-13,24.672500610351562,24.780000686645508,24.274999618530273,24.334999084472656,22.6374568939209,152082000
2016-06-14,24.329999923706055,24.6200008392334,24.1875,24.364999771118164,22.665372848510742,127727600
2016-06-15,24.454999923706055,24.602500915527344,24.25749969482422,24.28499984741211,22.59095001220703,117780800
2016-06-16,24.112499237060547,24.4375,24.017499923706055,24.387500762939453,22.686294555664062,125307200
